Argument ID,text_raw,text_clean,split,Self-direction: thought,Self-direction: action,Stimulation,Hedonism,Achievement,Power: dominance,Power: resources,Face,Security: personal,Security: societal,Tradition,Conformity: rules,Conformity: interpersonal,Humility,Benevolence: caring,Benevolence: dependability,Universalism: concern,Universalism: nature,Universalism: tolerance,Universalism: objectivity
A05047,Debemos oponernos al colectivismo. [SEP] a favor [SEP] tratar a todos como un solo grupo no es útil para las personas que tienen necesidades individuales diferentes.,debemos oponernos al colectivismo tratar a todos como un solo grupo no es útil para las personas que tienen necesidades individuales diferentes,train,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A05048,"Deberíamos prohibir la comida rápida [SEP] en contra [SEP] La comida rápida a veces es la única manera en que las personas pobres pueden alimentar a sus familias barato. Si la prohibes, estás quitándoles su único almuerzo.",deberíamos prohibir la comida rápida la comida rápida a veces es la única manera en que las personas pobres pueden alimentar a sus familias barato si la prohibes estás quitándoles su único almuerzo,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
A05049,Deberíamos prohibir la oración en la escuela. [SEP] a favor [SEP] la oración en las escuelas viola el derecho de una persona a seguir la religión que elija.,deberíamos prohibir la oración en la escuela la oración en las escuelas viola el derecho de una persona a seguir la religión que elija,train,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
A05050,Deberíamos introducir el voto obligatorio. [SEP] en contra [SEP] El voto obligatorio va en contra de las libertades y las libertades de las personas.,deberíamos introducir el voto obligatorio el voto obligatorio va en contra de las libertades y las libertades de las personas,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A05052,Debemos terminar con el uso de sanciones económicas. [SEP] en contra [SEP] las sanciones económicas pueden ayudar a disuadir amenazas mortales contra nuestra nación,debemos terminar con el uso de sanciones económicas las sanciones económicas pueden ayudar a disuadir amenazas mortales contra nuestra nación,train,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
A05053,Deberíamos introducir el voto obligatorio. [SEP] a favor [SEP] El voto obligatorio conduce a electores mejor informados.,deberíamos introducir el voto obligatorio el voto obligatorio conduce a electores mejor informados,train,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1
A05054,"Debemos adoptar el libertarianismo [SEP] en contra [SEP] Hay tantas personas en el mundo que todos tenemos que apreciar que necesitamos adoptar ciertas reglas y etiquetas que todos sigan; si cada uno hiciera lo que le plazca, nadie ayudaría al otro.",debemos adoptar el libertarianismo hay tantas personas en el mundo que todos tenemos que apreciar que necesitamos adoptar ciertas reglas y etiquetas que todos sigan si cada uno hiciera lo que le plazca nadie ayudaría al otro,train,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
A05057,"Deberíamos subvencionar Wikipedia [SEP] en contra [SEP] subvencionar Wikipedia podría ser una puerta trasera para algún tipo de control gubernamental, desvalorizando la validez de los artículos e información proporcionada.",deberíamos subvencionar wikipedia subvencionar wikipedia podría ser una puerta trasera para algún tipo de control gubernamental desvalorizando la validez de los artículos e información proporcionada,train,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
A05058,Deberíamos cancelar las parades de orgullo [SEP] en contra [SEP] las paradas del orgullo animan a las personas a reclamar los derechos y libertades a las que tienen derecho,deberíamos cancelar las parades de orgullo las paradas del orgullo animan a las personas a reclamar los derechos y libertades a las que tienen derecho,train,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
A05059,Deberíamos cancelar las parades de orgullo [SEP] en contra [SEP] las paradas del orgullo pueden mostrar a todos que toleramos a todos,deberíamos cancelar las parades de orgullo las paradas del orgullo pueden mostrar a todos que toleramos a todos,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
A05063,"Deberíamos prohibir la agricultura工厂农场的养殖业应该被禁止。请注意，前面的西班牙语翻译是正确的，但最后的部分似乎是以中文进行的描述，这与要求不符。仅提供准确的西班牙语翻译如下：

Deberíamos prohibir la agricultura industrial. [SEP] a favor [SEP] debería prohibirse para que no nos quite nuestras granjas y cause más calentamiento global",deberíamos prohibir la agricultura deberíamos prohibir la agricultura industrial debería prohibirse para que no nos quite nuestras granjas y cause más calentamiento global,train,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
A05064,Deberíamos abolir los zoológicos. [SEP] en contra [SEP] Los zoológicos realizan mucho trabajo de conservación y han logrado críar animales que estaban al borde de la extinción con éxito.,deberíamos abolir los zoológicos los zoológicos realizan mucho trabajo de conservación y han logrado críar animales que estaban al borde de la extinción con éxito,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A05067,Se debería prohibir la cirugía estética para menores de edad. [SEP] a favor [SEP] la cirugía cosmética para menores debería prohibirse porque no han terminado de crecer ni tienen una madurez suficiente para tomar una decisión informada sobre este procedimiento.,se debería prohibir la cirugía estética para menores de edad la cirugía cosmética para menores debería prohibirse porque no han terminado de crecer ni tienen una madurez suficiente para tomar una decisión informada sobre este procedimiento,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
A05068,Deberíamos prohibir los asesinatos selectivos. [SEP] en contra [SEP] el asesinato selectivo no debería prohibirse porque significa que se puede detener a personas peligrosas antes de que lastimen a otros.,deberíamos prohibir los asesinatos selectivos el asesinato selectivo no debería prohibirse porque significa que se puede detener a personas peligrosas antes de que lastimen a otros,train,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
A05069,Deberíamos adoptar un sistema multipartidista. [SEP] en contra [SEP] el sistema bipartidista es más económico y fácil de operar que cualquier sistema multipartidista.,deberíamos adoptar un sistema multipartidista el sistema bipartidista es más económico y fácil de operar que cualquier sistema multipartidista,train,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
A05070,Debemos adoptar el ateísmo. [SEP] a favor [SEP] debemos adoptar el ateísmo porque sería más fácil que ser religioso y tener tantas creencias diferentes.,debemos adoptar el ateísmo debemos adoptar el ateísmo porque sería más fácil que ser religioso y tener tantas creencias diferentes,train,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
A05071,Deberíamos prohibir la clonación humana [SEP] a favor [SEP] La clonación humana debería prohibirse porque permite que se creen seres humanos diseñados según los deseos de los padres.,deberíamos prohibir la clonación humana la clonación humana debería prohibirse porque permite que se creen seres humanos diseñados según los deseos de los padres,train,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
A05073,Deberíamos prohibir la caza de ballenas. [SEP] a favor [SEP] la ballena es inhumana y innecesaria y está matando la población de ballenas.,deberíamos prohibir la caza de ballenas la ballena es inhumana y innecesaria y está matando la población de ballenas,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A05075,Debemos adoptar un régimen de austeridad [SEP] en contra [SEP] las personas no deberían tener que soportar impuestos más altos para pagar la ineptitud del gobierno.,debemos adoptar un régimen de austeridad las personas no deberían tener que soportar impuestos más altos para pagar la ineptitud del gobierno,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
A05076,"Debemos subvencionar la exploración espacial. [SEP] a favor [SEP] Hay mucho más por explorar y aprender sobre el espacio, y subvencionar la exploración espacial nos acercaría a conocer y entender lo que hay más allá de nuestro planeta.",debemos subvencionar la exploración espacial hay mucho más por explorar y aprender sobre el espacio y subvencionar la exploración espacial nos acercaría a conocer y entender lo que hay más allá de nuestro planeta,train,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A05077,Debemos subvencionar el periodismo [SEP] en contra [SEP] No deberíamos subvencionar el periodismo porque ya hay una cobertura suficiente de los temas principales desde diferentes puntos de vista sin intervención gubernamental.,debemos subvencionar el periodismo no deberíamos subvencionar el periodismo porque ya hay una cobertura suficiente de los temas principales desde diferentes puntos de vista sin intervención gubernamental,train,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A05080,Deberíamos prohibir el telemarketing. [SEP] en contra [SEP] No deberíamos prohibir el telemarketing porque permite a las personas conocer sobre nuevos productos o servicios desde la comodidad de sus hogares.,deberíamos prohibir el telemarketing no deberíamos prohibir el telemarketing porque permite a las personas conocer sobre nuevos productos o servicios desde la comodidad de sus hogares,train,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A05081,"Debe abolirse la pena de muerte. [SEP] en contra [SEP] No deberíamos abolir la pena de muerte porque si el criminal cumple su condena en prisión, podría cometer un crimen aún más grave, ya que algunos criminales no pueden ser rehabilitados.",debe abolirse la pena de muerte no deberíamos abolir la pena de muerte porque si el criminal cumple su condena en prisión podría cometer un crimen aún más grave ya que algunos criminales no pueden ser rehabilitados,train,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
A05082,Deberíamos prohibir el comercio algorítmico. [SEP] a favor [SEP] El comercio algorítmico debería prohibirse porque da a algunas personas una ventaja injusta.,deberíamos prohibir el comercio algorítmico el comercio algorítmico debería prohibirse porque da a algunas personas una ventaja injusta,train,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
A05083,Deberíamos legalizar la prostitución [SEP] a favor [SEP] Legalizar la prostitución garantizará la seguridad tanto del trabajador del sexo como del cliente.,deberíamos legalizar la prostitución legalizar la prostitución garantizará la seguridad tanto del trabajador del sexo como del cliente,train,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
A05086,"Deberíamos prohibir el telemarketing. [SEP] a favor [SEP] el telemarketing es intrusivo, molesto y viola la privacidad",deberíamos prohibir el telemarketing el telemarketing es intrusivo molesto y viola la privacidad,train,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
A05087,Deberíamos abolir la jubilación obligatoria. [SEP] a favor [SEP] Deberíamos abolir la jubilación obligatoria porque elimina a personas conocedoras y habilidosas de trabajos en los que son competentes.,deberíamos abolir la jubilación obligatoria deberíamos abolir la jubilación obligatoria porque elimina a personas conocedoras y habilidosas de trabajos en los que son competentes,train,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
A05088,"Debemos abandonar el uso del uniforme escolar. [SEP] a favor [SEP] si no estás obligado a usar uniforme, tienes la libertad de elegir estilos de ropa que se adapten mejor a tu tipo de cuerpo y tono de piel, lo que te permite lucir tu mejor imagen.",debemos abandonar el uso del uniforme escolar si no estás obligado a usar uniforme tienes la libertad de elegir estilos de ropa que se adapten mejor a tu tipo de cuerpo y tono de piel lo que te permite lucir tu mejor imagen,train,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A05089,Deberíamos prohibir el trabajo misionero. [SEP] en contra [SEP] el trabajo misionero es beneficioso para aquellos que reciben ayuda.,deberíamos prohibir el trabajo misionero el trabajo misionero es beneficioso para aquellos que reciben ayuda,train,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
A05091,Debemos luchar por la abolición de las armas nucleares. [SEP] en contra [SEP] Las armas nucleares pueden generar un cierto nivel de respeto.,debemos luchar por la abolición de las armas nucleares las armas nucleares pueden generar un cierto nivel de respeto,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A05092,Deberíamos prohibir la Iglesia de Scientology [SEP] a favor [SEP] la scientología es en realidad una secta rica y sus miembros son abusados físicamente y financieramente.,deberíamos prohibir la iglesia de scientology la scientología es en realidad una secta rica y sus miembros son abusados físicamente y financieramente,train,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A05093,Deberíamos prohibir el uso de actores infantiles. [SEP] a favor [SEP] los actores infantiles pierden el sentido de una infancia apropiada.,deberíamos prohibir el uso de actores infantiles los actores infantiles pierden el sentido de una infancia apropiada,train,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A05095,Deberíamos abrogar las leyes de tres condenas. [SEP] en contra [SEP] necesitamos las tres condenas como un disuasivo,deberíamos abrogar las leyes de tres condenas necesitamos las tres condenas como un disuasivo,train,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
A05096,Deberíamos prohibir la oración en la escuela [SEP] en contra [SEP] una oración en una escuela no denominacional es tan mala como recitar el juramento de lealtad en la escuela y debería ser permitida.,deberíamos prohibir la oración en la escuela una oración en una escuela no denominacional es tan mala como recitar el juramento de lealtad en la escuela y debería ser permitida,train,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A05097,Deberíamos adoptar una política de tolerancia cero en las escuelas. [SEP] a favor [SEP] los niños necesitan aprender límites y consecuencias por sus acciones. aprenden más rápido si hay represalias inmediatas que si les permites hacerlo una y otra vez.,deberíamos adoptar una política de tolerancia cero en las escuelas los niños necesitan aprender límites y consecuencias por sus acciones aprenden más rápido si hay represalias inmediatas que si les permites hacerlo una y otra vez,train,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
